condition,subject,su,trial,delta_imv,fb_int,err_mp,err_mp_prev
slow,11,high,68,12.17408707551104,-0.13664939536911902,-0.44890619567381407,11.725180879837225
slow,11,high,71,-6.06583191677224,6.085205779158926,5.471795515536712,-0.5940364012355275
slow,11,high,72,6.457399674907393,0.5131472483092665,-0.9856041593706806,5.471795515536712
slow,11,high,76,-5.778212316096315,13.110958832321373,13.079057199776408,3.2901403177643296
slow,11,high,81,-2.0088009878113127,9.276495321004987,1.959175799626828,7.398826148516216
slow,11,high,90,5.858788369616391,1.1958919955097542,11.496971454824708,14.490970848786981
slow,11,high,94,2.4612279717011205,-1.5064044167983326,7.879128547452275,14.92401888019998
slow,11,high,95,0.45450254533746204,4.670163736978736,2.2680058459374033,7.879128547452275
slow,11,high,107,4.217269923077964,8.976627526947553,7.667227306877475,17.041117386132846
slow,11,high,112,-16.448707322836015,5.00413617905879,13.327995586966907,-11.715078662831456
slow,11,high,115,-3.6818039244014216,1.3780511659922183,9.043335597230483,1.3508271069132967
slow,11,high,117,6.52546738815343,6.805468384793514,1.445158761764187,15.419077486618317
slow,11,high,124,1.1087469052452548,2.9744960635179325,11.45990042122373,4.547238194637461
slow,11,high,128,5.256033934372255,15.069717229526901,17.16399261905147,23.56594214368537
slow,11,high,130,1.566546519339326,8.053536346832914,17.78822055064649,12.479273528415936
slow,11,high,131,5.131176518376506,10.199184769542057,9.219297261485044,17.78822055064649
slow,11,high,133,3.056775064956639,-8.039254100386302,-6.809617030821591,-3.7528419658649517
slow,11,high,139,16.09459176039026,-8.186731607893506,2.5341739653292112,10.607356593887946
slow,11,high,140,-11.896598554305541,14.371207619856605,12.138941339111462,2.5341739653292112
slow,11,high,144,8.844578875258975,-5.105290883787077,7.806030472079019,8.056242420375646
slow,11,high,146,1.5356145754267772,1.6636077793928052,9.89689102771633,8.567716627488993
slow,11,high,147,6.2643522411380985,5.195164672152373,11.653947918409756,9.89689102771633
slow,11,inf,3,3.115686500960166,-3.590682047755351,1.3849023870485269,4.500588888008693
slow,11,inf,5,3.7508841564653466,-1.3770800941875478,2.7029782790337293,6.453862435499076
slow,11,inf,10,-3.1148077097272875,3.85942548602749,2.88205449484785,-0.23275321487943756
slow,11,inf,11,-0.24293072133538374,2.8428312178603363,3.1249852161832337,2.88205449484785
slow,11,inf,27,3.9128634860624487,6.197947052414548,6.913864558128097,10.826728044190546
slow,11,inf,36,-3.2258398350185047,10.39129346546693,3.2900130566790864,0.0641732216605817
slow,11,inf,38,10.087122178277411,-10.616290598404177,-6.319297990527829,3.767824187749582
slow,11,inf,40,-15.185935898681251,15.385373427191425,9.662614187835217,-5.523321710846034
slow,11,inf,41,2.7420265934630805,6.42801089457231,6.920587594372137,9.662614187835217
slow,11,inf,46,10.510245249098801,-6.141703557958692,-6.546841998661847,3.9634032504369543
slow,11,inf,49,-31.4808106700701,11.711431428448847,16.28587219604303,-15.194938474027069
slow,11,inf,52,0.5527050216722671,1.6779249263184823,2.444187816565929,2.996892838238196
slow,11,inf,54,-0.2560681809327434,-0.6752599702061701,-1.656112698803355,-1.9121808797360984
slow,11,inf,56,-19.652594139071127,23.23430364761134,20.60129649022612,0.9487023511549921
slow,11,inf,57,10.506108960369986,11.453695003054165,10.095187529856133,20.60129649022612
slow,11,inf,65,0.026607104562557993,0.693068442132045,0.005096586714429918,0.03170369127698791
slow,11,inf,67,-11.210396970371491,17.150500704730874,11.725180879837225,0.5147839094657343
slow,11,inf,70,-1.554955692557769,0.9607762212528286,-0.5940364012355275,-2.1489920937932965
slow,11,inf,77,12.060023388507744,-4.688214730935471,3.8838227869227797,13.079057199776408
slow,11,inf,83,-1.1088646219286602,3.4141143543320567,6.19772218586467,3.3699841785435396
slow,11,inf,85,-0.5429099818048826,3.8971065403056,6.278974892004037,5.736064910199154
slow,11,inf,89,-11.657810738679004,20.49110304806615,14.490970848786981,7.416822471154564
slow,11,inf,91,0.3108904826137717,13.620493787212752,4.310587430641057,11.496971454824708
slow,11,inf,92,-0.8370780577242272,0.37557764918734904,12.023159029935163,4.310587430641057
slow,11,inf,93,-3.4738176453956413,-0.40495575188795385,14.92401888019998,12.023159029935163
slow,11,inf,98,1.1409575821390234,2.5102853929393234,4.993316188714404,4.415400385460957
slow,11,inf,104,1.049285950389816,10.414383782476861,4.632154351586822,13.12989163867734
slow,11,inf,105,-1.8390164692782065,0.4233651075538205,12.200748772173261,4.632154351586822
slow,11,inf,108,-0.4661440027210091,10.26734804005639,5.2685823339443685,7.667227306877475
slow,11,inf,111,16.14644656685681,-12.922971118781987,-11.715078662831456,6.150241289417823
slow,11,inf,114,5.915241170986789,7.66380989306063,1.3508271069132967,14.141561819469965
slow,11,inf,118,0.8894660619329215,-0.9000879994819826,9.150059626793617,1.445158761764187
slow,11,inf,119,-2.267445801683607,-1.7209462702988105,0.53130732099158,9.150059626793617
slow,11,inf,125,-1.4519466782251413,15.214023400671095,17.495509460495455,11.45990042122373
slow,11,inf,126,2.6688808582589587,5.47397446432845,2.794514904489212,17.495509460495455
slow,11,inf,135,6.741498850897557,5.572085563050052,3.7066973230179983,18.46960530574708
slow,11,inf,145,-8.210137492110675,10.135154993542656,8.567716627488993,7.806030472079019
slow,13,low,3,0.42714884676360043,4.101069462261293,9.062139950054032,9.489288796817632
slow,13,low,4,3.5765740023366703,6.090009472953511,5.485565947717362,9.062139950054032
slow,13,low,9,3.7599558815481657,4.253005326270767,2.651175538718718,6.411131420266884
slow,13,low,15,0.6253549973680492,-4.1805062399036785,-2.606998458988798,-1.9816434616207488
slow,13,low,19,2.900057095765547,0.13446889902623127,0.4168667622830924,3.3169238580486393
slow,13,low,20,1.8126877986345704,-1.588635318846329,-1.395821036351478,0.4168667622830924
slow,13,low,30,-1.426149443100499,3.4305016415296166,2.1735111924196957,0.7473617493191966
slow,13,low,33,4.010756820978315,0.984710504384438,0.6502870669342116,4.661043887912527
slow,13,low,35,-3.349320794606797,4.339949411372743,3.925334174835669,0.576013380228872
slow,13,low,38,3.0134286084500985,5.498009280108519,3.505793439607288,6.519222048057387
slow,13,low,39,1.8638769284009413,5.3941735478178,1.6419165112063467,3.505793439607288
slow,13,low,55,3.27654588101349,-10.041575517078357,-11.114432046155144,-7.837886165141654
slow,13,low,57,-10.703845512159944,1.983100463142037,1.6934525865235628,-9.010392925636381
slow,13,low,63,-2.9049180902499927,-1.2827109166191946,-0.8486070121721383,-3.753525102422131
slow,13,low,64,0.27348353263290903,-1.1419601103124108,-1.1220905448050473,-0.8486070121721383
slow,13,low,65,-0.5198822737912678,-1.2866540142804297,-0.6022082710137795,-1.1220905448050473
slow,13,low,68,8.770418956685319,-8.219727215852714,-8.979814803558284,-0.2093958468729653
slow,13,low,72,-16.010153965174055,5.627360427430659,9.328942271088735,-6.68121169408532
slow,13,low,74,2.44082563163812,-5.319718272243804,-2.376333152762129,0.06449247887599086
slow,13,low,75,1.55225386413926,-7.334627156198408,8.103526680845897,-2.376333152762129
slow,13,low,78,-5.671257541174498,4.586893222876512,13.681289068465782,6.86411593702964
slow,13,low,79,0.7521519648825858,7.929497108943224,16.93984166949896,13.681289068465782
slow,13,low,84,0.4140913927107448,0.2053211631114209,8.718225520349241,0.5379499860976376
slow,13,low,98,-6.94264914214078,8.583567638366986,23.30005538657153,3.7523347515526355
slow,13,low,100,9.290633375740569,1.200712258547867,6.487429217332906,12.340315822288536
slow,13,low,101,-6.2560925420962405,4.91024660274077,5.868028217859269,6.487429217332906
slow,13,low,102,-2.3308153690219626,3.3822797319427025,5.334054611227114,5.868028217859269
slow,13,low,103,8.914978219915767,-7.553765643330365,-3.5809236086886527,5.334054611227114
slow,13,low,107,-6.307585484015604,4.552769611719469,15.115945940859074,6.516529276320179
slow,13,low,113,3.676313127363244,11.551434641613113,13.702074101566277,21.962049589976107
slow,13,low,116,12.026582306373768,-1.843175230589381,-7.337179650332791,16.721516353788267
slow,13,low,121,12.487607865633521,-0.55260942472637,1.3992132799332602,21.908230277398307
slow,13,low,124,-3.4214323994075926,-3.2628006535877034,12.58521988969121,1.1423783584520937
slow,13,low,137,-7.241037485808647,-0.7687806868482312,10.640536557813045,-0.6112054939113651
slow,13,low,138,-8.201694080324188,8.814732484237126,21.70701961379135,10.640536557813045
slow,13,low,144,-4.36802753857593,4.202064413186619,7.090780416784329,5.0145840587316926
slow,13,mid,1,6.534571371239693,-5.401603421583246,0.8644942741923529,7.399065645432046
slow,13,mid,7,3.7873397872407395,2.2938357053024987,1.0339110658771915,4.821250853117931
slow,13,mid,11,-3.11673839246383,3.420754576499448,2.9456941108571897,-0.17104428160664042
slow,13,mid,12,1.048742339843031,-1.8373184809949237,1.8969517710141588,2.9456941108571897
slow,13,mid,14,-1.9545874663162124,-1.0904463754562954,-1.9816434616207488,-3.936230927936961
slow,13,mid,18,-1.6481793419943926,2.013266886292641,3.3169238580486393,1.6687445160542467
slow,13,mid,31,5.129403677557761,-1.361196980829817,-2.9558924851380652,2.1735111924196957
slow,13,mid,40,-1.3497050727496571,1.276268003564013,2.991621583956004,1.6419165112063467
slow,13,mid,41,3.1728603223067466,1.449861306713629,-0.18123873835074278,2.991621583956004
slow,13,mid,46,7.925745273314433,0.14380190802265247,0.717003413154444,8.642748686468877
slow,13,mid,47,1.184108911009318,-0.01314963671073599,-0.4671054978548739,0.717003413154444
slow,13,mid,49,-1.6497761236377926,-5.433297318255214,-5.491931835760425,-7.141707959398218
slow,13,mid,50,2.273324896517707,-5.862881318743504,-7.765256732278132,-5.491931835760425
slow,13,mid,52,2.3375084645536077,-4.938080444245827,-3.7300937687708,-1.3925853042171923
slow,13,mid,59,-15.26072140787008,10.168100896658558,9.11775771451157,-6.14296369335851
slow,13,mid,61,-14.377294873223832,0.7757757484478134,0.3723229137736581,-14.004971959450174
slow,13,mid,67,1.1330897332421301,3.197054822354559,-0.2093958468729653,0.9236938863691648
slow,13,mid,69,-7.266027029087141,-0.7318352597662425,-1.7137877744711432,-8.979814803558284
slow,13,mid,71,-5.426743826278141,-0.8651367263520058,-6.68121169408532,-12.107955520363461
slow,13,mid,82,2.9645363709093715,5.486709042039436,14.434374364374174,16.2529951450219
slow,13,mid,83,6.447973041575835,3.004174537904106,0.5379499860976376,14.434374364374174
slow,13,mid,87,4.265591101094557,1.6328820129075012,9.619673288079698,12.739348798912607
slow,13,mid,88,-0.19583236019057892,4.294985739286815,7.523674467746982,9.619673288079698
slow,13,mid,92,-1.736718572881344,2.018932474068592,-1.608406904996425,14.416566171177752
slow,13,mid,94,5.696346330902344,-1.6074247799357266,3.7971957771967997,-4.830402770171436
slow,13,mid,99,4.657203817843936,9.069272141819525,12.340315822288536,23.30005538657153
slow,13,mid,104,-5.818973284971307,1.1713098538003663,4.529880856805947,-3.5809236086886527
slow,13,mid,105,-3.210769084339617,7.272555459198543,3.7299453752298017,4.529880856805947
slow,13,mid,106,7.52665641126444,-5.314578054052504,6.516529276320179,3.7299453752298017
slow,13,mid,110,-0.00092535857803,1.0309014014207776,12.264986660860421,4.815609965581689
slow,13,mid,112,-8.75456417979639,11.034034319620048,21.962049589976107,12.634527615048896
slow,13,mid,114,3.645212717263078,5.043311134233605,16.93235492587308,13.702074101566277
slow,13,mid,120,-10.19349080548939,14.484938065315788,21.908230277398307,11.141781676778091
slow,13,mid,127,-1.8432122589994009,-5.732441443627579,8.040197399207813,-0.1055506062306435
slow,13,mid,130,0.7595605409234025,1.9942014125121545,3.2254156353538237,10.287511922716282
slow,13,mid,131,-7.017318906140076,6.590106040237515,17.691185878194602,3.2254156353538237
slow,13,mid,132,6.317240950902786,4.246565710181429,5.6443669759835835,17.691185878194602
slow,13,mid,133,4.349657634305643,-2.7518076895460837,10.46203406377111,5.6443669759835835
slow,13,mid,140,1.9306099685475147,-5.000272581538908,6.628676084697565,-2.3269120542405624
slow,13,mid,142,7.323664262036132,-2.718490505793099,-1.0615646931801566,12.56463531529503
slow,13,mid,147,-5.559822665816853,8.214613300193577,12.675965813593715,11.126847713692626
slow,13,mid,148,6.9594998440966265,2.4618956586535887,6.289423764627914,12.675965813593715
slow,13,high,5,4.740242237372115,1.4288860857285925,0.7453237103452466,5.485565947717362
slow,13,high,13,5.83318269895112,-4.919747132638605,-3.936230927936961,1.8969517710141588
slow,13,high,16,-9.050839939930754,6.246921945418407,6.4438414809419555,-2.606998458988798
slow,13,high,17,4.775096964887709,0.6745805489071017,1.6687445160542467,6.4438414809419555
slow,13,high,21,-3.969676219812712,1.898040439094217,2.5738551834612338,-1.395821036351478
slow,13,high,23,0.24866874083505763,5.693032623710948,8.078675171340834,8.327343912175891
slow,13,high,24,5.908687708811144,-0.960688935148795,2.16998746252969,8.078675171340834
slow,13,high,26,-4.669303068526801,-0.8277277779781826,-0.6818579595963712,-5.3511610281231725
slow,13,high,27,-2.8165125723687083,4.139651959124194,2.134654612772337,-0.6818579595963712
slow,13,high,28,1.8117659999796132,-0.3310262871377603,0.32288861279272396,2.134654612772337
slow,13,high,34,0.07427368670533951,1.144966001435705,0.576013380228872,0.6502870669342116
slow,13,high,36,1.3085348781819874,-1.0846305724983836,2.6167992966536815,3.925334174835669
slow,13,high,37,-3.902422751403705,7.990604443179464,6.519222048057387,2.6167992966536815
slow,13,high,43,1.7669616111829356,1.7838403394797382,0.8941300528616551,2.6610916640445907
slow,13,high,45,-10.660057904449346,5.487038522783251,8.642748686468877,-2.0173092179804684
slow,13,high,48,6.674602461543344,-5.783898154178985,-7.141707959398218,-0.4671054978548739
slow,13,high,53,-9.306965961425618,3.157782619519992,5.576872192654818,-3.7300937687708
slow,13,high,58,7.836416279882073,-5.9349274966080685,-6.14296369335851,1.6934525865235628
slow,13,high,66,-1.5259021573829443,0.3326746556144684,0.9236938863691648,-0.6022082710137795
slow,13,high,73,9.264449792212744,-0.6176310195608181,0.06449247887599086,9.328942271088735
slow,13,high,80,7.040101205313064,-2.9191469729407373,14.483402825232481,16.93984166949896
slow,13,high,81,-9.791001451620943,14.622359155861815,16.2529951450219,14.483402825232481
slow,13,high,86,-6.258827668801956,3.338749522374343,12.739348798912607,1.8968587690640648
slow,13,high,89,-0.4465317906657731,5.960000369624652,5.10541728275864,7.523674467746982
slow,13,high,90,7.617733005249519,-3.7460521652787833,3.7902200239481747,5.10541728275864
slow,13,high,91,-2.6049370153980504,-1.2424415094063619,14.416566171177752,3.7902200239481747
slow,13,high,96,-0.057530273168183044,3.914824687690853,14.796527428411531,6.144630228281
slow,13,high,97,2.4498257498965472,5.089516682037171,3.7523347515526355,14.796527428411531
slow,13,high,109,1.6224873274401546,7.495969825739209,4.815609965581689,16.75133760537666
slow,13,high,115,-3.7998659938309487,9.585994999863473,16.721516353788267,16.93235492587308
slow,13,high,118,-5.308306288233794,-1.6749164266933718,-3.6626924958702007,-1.5225474474032925
slow,13,high,119,-4.491233860293477,-4.593048476546116,11.141781676778091,-3.6626924958702007
slow,13,high,123,-0.7835837820052092,-5.849905692901089,1.1423783584520937,-2.505994399207232
slow,13,high,128,-1.880746806588391,-3.0376087577121496,5.910239639880439,8.040197399207813
slow,13,high,129,-3.231356692574195,3.0882881566108438,10.287511922716282,5.910239639880439
slow,13,high,134,-3.05969017784534,0.9851098186151432,6.073272904915751,10.46203406377111
slow,13,high,136,6.0871656569353405,-9.911541140774588,-0.6112054939113651,9.486664728939738
slow,13,high,139,9.70998678976133,0.005578369822742957,-2.3269120542405624,21.70701961379135
slow,13,high,141,-7.081874820859113,2.4955119762985873,12.56463531529503,6.628676084697565
slow,13,high,143,-5.503190956781026,1.0987285076506481,5.0145840587316926,-1.0615646931801566
slow,13,high,146,0.478591043863716,2.344288771726255,11.126847713692626,5.8758608062481095
slow,13,inf,0,-7.399065645432046,-2.50331602680059,7.399065645432046,
slow,13,inf,2,-8.62479452262528,5.892246874314139,9.489288796817632,0.8644942741923529
slow,13,inf,6,-4.075927142772684,5.00272199225968,4.821250853117931,0.7453237103452466
slow,13,inf,8,-5.377220354389692,7.192257505295444,6.411131420266884,1.0339110658771915
slow,13,inf,10,2.8222198203253583,-0.11922936502878656,-0.17104428160664042,2.651175538718718
slow,13,inf,22,-5.753488728714657,7.84483327026301,8.327343912175891,2.5738551834612338
slow,13,inf,25,7.5211484906528625,-3.5225858434502726,-5.3511610281231725,2.16998746252969
slow,13,inf,29,-0.42447313652647267,3.058162552155906,0.7473617493191966,0.32288861279272396
slow,13,inf,32,-7.616936373050592,5.414819536522273,4.661043887912527,-2.9558924851380652
slow,13,inf,42,-2.8423304023953335,2.2163078290370777,2.6610916640445907,-0.18123873835074278
slow,13,inf,44,2.9114392708421235,-1.4753373951488982,-2.0173092179804684,0.8941300528616551
slow,13,inf,51,-6.37267142806094,-2.143711293739017,-1.3925853042171923,-7.765256732278132
slow,13,inf,54,13.414758357796472,-7.977165159430783,-7.837886165141654,5.576872192654818
slow,13,inf,56,-2.104039120518763,-7.70009312112002,-9.010392925636381,-11.114432046155144
slow,13,inf,60,23.122729673961743,-13.25373570158915,-14.004971959450174,9.11775771451157
slow,13,inf,62,4.125848016195789,-4.971072309942784,-3.753525102422131,0.3723229137736581
slow,13,inf,70,10.394167745892318,-12.45414518296451,-12.107955520363461,-1.7137877744711432
slow,13,inf,76,-4.236297557962303,4.99625198537133,18.06940219011643,8.103526680845897
slow,13,inf,77,4.329792711516916,-1.6234085411853698,6.86411593702964,18.06940219011643
slow,13,inf,85,-1.2000423805463498,4.198516905820696,1.8968587690640648,8.718225520349241
slow,13,inf,93,-1.3616664958715745,-0.23841772234609948,-4.830402770171436,-1.608406904996425
slow,13,inf,95,-9.222927992654078,6.025046304679009,6.144630228281,3.7971957771967997
slow,13,inf,108,-1.6353916645175843,8.962845103020598,16.75133760537666,15.115945940859074
slow,13,inf,111,0.7763746360731716,6.663395561392647,12.634527615048896,12.264986660860421
slow,13,inf,117,6.21748149481779,-11.596308012472136,-1.5225474474032925,-7.337179650332791
slow,13,inf,122,3.33224988400967,-5.239984137521745,-2.505994399207232,1.3992132799332602
slow,13,inf,125,-4.8095744074144875,2.7173253735018505,13.957047526320757,12.58521988969121
slow,13,inf,126,6.614146795850701,-1.688865855217628,-0.1055506062306435,13.957047526320757
slow,13,inf,135,1.7432283321534214,-4.843971645915445,9.486664728939738,6.073272904915751
slow,13,inf,145,5.798581971582806,-1.3248231716311807,5.8758608062481095,7.090780416784329
slow,13,inf,149,-4.02840072475378,4.620288420521007,10.890782284512516,6.289423764627914
